CommonName,ZSampleID,SurveyID,SampleDate,Survey,Comments.x,Station,Temp,TopEC,BottomEC,Secchi,Turbidity,Comments.y,Station20mm,Dilution,ZooCode,MeterStart,MeterEnd,totCount,totcells,totCountall,atotal,volume,CPUE,LCDtax,Year
Harpacticoids,508 2011-03-16,759,3/16/2011,1,NA,508,13,183,183,69,TRUE,NA,508,60,59,699296,715902,16,5,275,192,7.452433222,25.76339757,HARPACT,2011
Limnoithona tetraspina,508 2011-03-16,759,3/16/2011,1,NA,508,13,183,183,69,TRUE,NA,508,60,26,699296,715902,1,5,275,12,7.452433222,1.610212348,LIMNOTET,2011
Oithona davisae,508 2011-03-16,759,3/16/2011,1,NA,508,13,183,183,69,TRUE,NA,508,60,23,699296,715902,2,5,275,24,7.452433222,3.220424697,OITHDAV,2011
Osphranticum,508 2011-03-16,759,3/16/2011,1,NA,508,13,183,183,69,TRUE,NA,508,60,36,699296,715902,1,5,275,12,7.452433222,1.610212348,OTHCALAD,2011
Ostracods,508 2011-03-16,759,3/16/2011,1,NA,508,13,183,183,69,TRUE,NA,508,60,10,699296,715902,3,5,275,36,7.452433222,4.830637045,OSTRAC,2011
Other cladocera,508 2011-03-16,759,3/16/2011,1,NA,508,13,183,183,69,TRUE,NA,508,60,69,699296,715902,6,5,275,72,7.452433222,9.66127409,OTHCLADO,2011
Other cyclopoid,508 2011-03-16,759,3/16/2011,1,NA,508,13,183,183,69,TRUE,NA,508,60,29,699296,715902,29,5,275,348,7.452433222,46.6961581,OTHCYCAD,2011
Other rotifer,508 2011-03-16,759,3/16/2011,1,NA,508,13,183,183,69,TRUE,NA,508,60,2,699296,715902,2,5,275,24,7.452433222,3.220424697,OTHROT,2011
Pseudodiaptomus copepodid,508 2011-03-16,759,3/16/2011,1,NA,508,13,183,183,69,TRUE,NA,508,60,42,699296,715902,4,5,275,48,7.452433222,6.440849394,PDIAPJUV,2011
Pseudodiaptomus forbesii,508 2011-03-16,759,3/16/2011,1,NA,508,13,183,183,69,TRUE,NA,508,60,86,699296,715902,2,5,275,24,7.452433222,3.220424697,PDIAPFOR,2011
Sinocalanus,508 2011-03-16,759,3/16/2011,1,NA,508,13,183,183,69,TRUE,NA,508,60,35,699296,715902,17,5,275,204,7.452433222,27.37360992,SINOCAL,2011
Sinocalanus copepodid,508 2011-03-16,759,3/16/2011,1,NA,508,13,183,183,69,TRUE,NA,508,60,83,699296,715902,8,5,275,96,7.452433222,12.88169879,SINOCALJUV,2011
Sinocalanus nauplii,508 2011-03-16,759,3/16/2011,1,NA,508,13,183,183,69,TRUE,NA,508,60,81,699296,715902,2,5,275,24,7.452433222,3.220424697,SINONAUP,2011
Bosmina,508 2011-03-30,763,3/30/2011,2,NA,508,11.6,127,125,31,TRUE,NA,508,50,61,439132,447772,247,5,834,2470,3.87745532,637.015722,BOSMINA,2011
calanoid copepodid,508 2011-03-30,763,3/30/2011,2,NA,508,11.6,127,125,31,TRUE,NA,508,50,40,439132,447772,5,5,834,50,3.87745532,12.8950551,CALJUV,2011
Ceriodaphnia,508 2011-03-30,763,3/30/2011,2,NA,508,11.6,127,125,31,TRUE,NA,508,50,64,439132,447772,100,5,834,1000,3.87745532,257.901102,OTHCLADO,2011
copepod nauplii,508 2011-03-30,763,3/30/2011,2,NA,508,11.6,127,125,31,TRUE,NA,508,50,12,439132,447772,18,5,834,180,3.87745532,46.42219836,COPNAUP,2011
cyclopoid copepodid,508 2011-03-30,763,3/30/2011,2,NA,508,11.6,127,125,31,TRUE,NA,508,50,20,439132,447772,167,5,834,1670,3.87745532,430.6948404,CYCJUV,2011
Daphnia,508 2011-03-30,763,3/30/2011,2,NA,508,11.6,127,125,31,TRUE,NA,508,50,62,439132,447772,46,5,834,460,3.87745532,118.6345069,DAPHNIA,2011
Diaptomus copepodid,508 2011-03-30,763,3/30/2011,2,NA,508,11.6,127,125,31,TRUE,NA,508,50,44,439132,447772,6,5,834,60,3.87745532,15.47406612,DIAPTJUV,2011
Diaptomus spp.,508 2011-03-30,763,3/30/2011,2,NA,508,11.6,127,125,31,TRUE,NA,508,50,32,439132,447772,2,5,834,20,3.87745532,5.15802204,DIAPTOM,2011
Eurytemora copepodid,508 2011-03-30,763,3/30/2011,2,NA,508,11.6,127,125,31,TRUE,NA,508,50,41,439132,447772,1,5,834,10,3.87745532,2.57901102,EURYJUV,2011
Eurytemora spp.,508 2011-03-30,763,3/30/2011,2,NA,508,11.6,127,125,31,TRUE,NA,508,50,34,439132,447772,1,5,834,10,3.87745532,2.57901102,EURYTEM,2011
Harpacticoids,508 2011-03-30,763,3/30/2011,2,NA,508,11.6,127,125,31,TRUE,NA,508,50,59,439132,447772,4,5,834,40,3.87745532,10.31604408,HARPACT,2011
Osphranticum,508 2011-03-30,763,3/30/2011,2,NA,508,11.6,127,125,31,TRUE,NA,508,50,36,439132,447772,2,5,834,20,3.87745532,5.15802204,OTHCALAD,2011
Ostracods,508 2011-03-30,763,3/30/2011,2,NA,508,11.6,127,125,31,TRUE,NA,508,50,10,439132,447772,1,5,834,10,3.87745532,2.57901102,OSTRAC,2011
Other cladocera,508 2011-03-30,763,3/30/2011,2,NA,508,11.6,127,125,31,TRUE,NA,508,50,69,439132,447772,163,5,834,1630,3.87745532,420.3787963,OTHCLADO,2011
Other cyclopoid,508 2011-03-30,763,3/30/2011,2,NA,508,11.6,127,125,31,TRUE,NA,508,50,29,439132,447772,46,5,834,460,3.87745532,118.6345069,OTHCYCAD,2011
Other rotifer,508 2011-03-30,763,3/30/2011,2,NA,508,11.6,127,125,31,TRUE,NA,508,50,2,439132,447772,22,5,834,220,3.87745532,56.73824244,OTHROT,2011
Pseudodiaptomus nauplii,508 2011-03-30,763,3/30/2011,2,NA,508,11.6,127,125,31,TRUE,NA,508,50,82,439132,447772,3,5,834,30,3.87745532,7.737033061,PDIAPNAUP,2011
Acartia copepodid,508 2011-04-13,767,4/13/2011,3,NA,508,13.7,156,150,90,TRUE,NA,508,70,39,757424,769943,1,5,760,14,5.618271198,2.491869742,ACARJUV,2011
Bosmina,508 2011-04-13,767,4/13/2011,3,NA,508,13.7,156,150,90,TRUE,NA,508,70,61,757424,769943,181,5,760,2534,5.618271198,451.0284233,BOSMINA,2011
calanoid copepodid,508 2011-04-13,767,4/13/2011,3,NA,508,13.7,156,150,90,TRUE,NA,508,70,40,757424,769943,8,5,760,112,5.618271198,19.93495794,CALJUV,2011
Ceriodaphnia,508 2011-04-13,767,4/13/2011,3,NA,508,13.7,156,150,90,TRUE,NA,508,70,64,757424,769943,53,5,760,742,5.618271198,132.0690963,OTHCLADO,2011
copepod nauplii,508 2011-04-13,767,4/13/2011,3,NA,508,13.7,156,150,90,TRUE,NA,508,70,12,757424,769943,2,5,760,28,5.618271198,4.983739484,COPNAUP,2011
cyclopoid copepodid,508 2011-04-13,767,4/13/2011,3,NA,508,13.7,156,150,90,TRUE,NA,508,70,20,757424,769943,283,5,760,3962,5.618271198,705.199137,CYCJUV,2011
Daphnia,508 2011-04-13,767,4/13/2011,3,NA,508,13.7,156,150,90,TRUE,NA,508,70,62,757424,769943,24,5,760,336,5.618271198,59.80487381,DAPHNIA,2011
Diaptomus copepodid,508 2011-04-13,767,4/13/2011,3,NA,508,13.7,156,150,90,TRUE,NA,508,70,44,757424,769943,4,5,760,56,5.618271198,9.967478968,DIAPTJUV,2011
Diaptomus spp.,508 2011-04-13,767,4/13/2011,3,NA,508,13.7,156,150,90,TRUE,NA,508,70,32,757424,769943,3,5,760,42,5.618271198,7.475609226,DIAPTOM,2011
Eurytemora copepodid,508 2011-04-13,767,4/13/2011,3,NA,508,13.7,156,150,90,TRUE,NA,508,70,41,757424,769943,8,5,760,112,5.618271198,19.93495794,EURYJUV,2011
Oithona davisae,508 2011-04-13,767,4/13/2011,3,NA,508,13.7,156,150,90,TRUE,NA,508,70,23,757424,769943,1,5,760,14,5.618271198,2.491869742,OITHDAV,2011
Ostracods,508 2011-04-13,767,4/13/2011,3,NA,508,13.7,156,150,90,TRUE,NA,508,70,10,757424,769943,1,5,760,14,5.618271198,2.491869742,OSTRAC,2011
Other cladocera,508 2011-04-13,767,4/13/2011,3,NA,508,13.7,156,150,90,TRUE,NA,508,70,69,757424,769943,95,5,760,1330,5.618271198,236.7276255,OTHCLADO,2011
Other cyclopoid,508 2011-04-13,767,4/13/2011,3,NA,508,13.7,156,150,90,TRUE,NA,508,70,29,757424,769943,45,5,760,630,5.618271198,112.1341384,OTHCYCAD,2011
Other rotifer,508 2011-04-13,767,4/13/2011,3,NA,508,13.7,156,150,90,TRUE,NA,508,70,2,757424,769943,46,5,760,644,5.618271198,114.6260081,OTHROT,2011
Pseudodiaptomus copepodid,508 2011-04-13,767,4/13/2011,3,NA,508,13.7,156,150,90,TRUE,NA,508,70,42,757424,769943,2,5,760,28,5.618271198,4.983739484,PDIAPJUV,2011
Pseudodiaptomus forbesii,508 2011-04-13,767,4/13/2011,3,NA,508,13.7,156,150,90,TRUE,NA,508,70,86,757424,769943,2,5,760,28,5.618271198,4.983739484,PDIAPFOR,2011
Sinocalanus copepodid,508 2011-04-13,767,4/13/2011,3,NA,508,13.7,156,150,90,TRUE,NA,508,70,83,757424,769943,1,5,760,14,5.618271198,2.491869742,SINOCALJUV,2011
Bosmina,508 2011-04-27,771,4/27/2011,4,NA,508,15.2,133,137,67,TRUE,Sewed up loose rib on the net.  Missed 1st pull on tow 3. Sewed up a loose rib on the net.,508,30,61,661773,675231,374,5,1274,2244,6.039675196,371.5431587,BOSMINA,2011
calanoid copepodid,508 2011-04-27,771,4/27/2011,4,NA,508,15.2,133,137,67,TRUE,Sewed up loose rib on the net.  Missed 1st pull on tow 3. Sewed up a loose rib on the net.,508,30,40,661773,675231,3,5,1274,18,6.039675196,2.980292717,CALJUV,2011
Ceriodaphnia,508 2011-04-27,771,4/27/2011,4,NA,508,15.2,133,137,67,TRUE,Sewed up loose rib on the net.  Missed 1st pull on tow 3. Sewed up a loose rib on the net.,508,30,64,661773,675231,67,5,1274,402,6.039675196,66.55987068,OTHCLADO,2011
copepod nauplii,508 2011-04-27,771,4/27/2011,4,NA,508,15.2,133,137,67,TRUE,Sewed up loose rib on the net.  Missed 1st pull on tow 3. Sewed up a loose rib on the net.,508,30,12,661773,675231,2,5,1274,12,6.039675196,1.986861811,COPNAUP,2011
cyclopoid copepodid,508 2011-04-27,771,4/27/2011,4,NA,508,15.2,133,137,67,TRUE,Sewed up loose rib on the net.  Missed 1st pull on tow 3. Sewed up a loose rib on the net.,508,30,20,661773,675231,313,5,1274,1878,6.039675196,310.9438735,CYCJUV,2011
Daphnia,508 2011-04-27,771,4/27/2011,4,NA,508,15.2,133,137,67,TRUE,Sewed up loose rib on the net.  Missed 1st pull on tow 3. Sewed up a loose rib on the net.,508,30,62,661773,675231,43,5,1274,258,6.039675196,42.71752894,DAPHNIA,2011
Diaptomus copepodid,508 2011-04-27,771,4/27/2011,4,NA,508,15.2,133,137,67,TRUE,Sewed up loose rib on the net.  Missed 1st pull on tow 3. Sewed up a loose rib on the net.,508,30,44,661773,675231,2,5,1274,12,6.039675196,1.986861811,DIAPTJUV,2011
Diaptomus spp.,508 2011-04-27,771,4/27/2011,4,NA,508,15.2,133,137,67,TRUE,Sewed up loose rib on the net.  Missed 1st pull on tow 3. Sewed up a loose rib on the net.,508,30,32,661773,675231,1,5,1274,6,6.039675196,0.993430906,DIAPTOM,2011
Eurytemora copepodid,508 2011-04-27,771,4/27/2011,4,NA,508,15.2,133,137,67,TRUE,Sewed up loose rib on the net.  Missed 1st pull on tow 3. Sewed up a loose rib on the net.,508,30,41,661773,675231,29,5,1274,174,6.039675196,28.80949626,EURYJUV,2011
Eurytemora nauplii,508 2011-04-27,771,4/27/2011,4,NA,508,15.2,133,137,67,TRUE,Sewed up loose rib on the net.  Missed 1st pull on tow 3. Sewed up a loose rib on the net.,508,30,80,661773,675231,1,5,1274,6,6.039675196,0.993430906,EURYNAUP,2011
Eurytemora spp.,508 2011-04-27,771,4/27/2011,4,NA,508,15.2,133,137,67,TRUE,Sewed up loose rib on the net.  Missed 1st pull on tow 3. Sewed up a loose rib on the net.,508,30,34,661773,675231,6,5,1274,36,6.039675196,5.960585434,EURYTEM,2011
Harpacticoids,508 2011-04-27,771,4/27/2011,4,NA,508,15.2,133,137,67,TRUE,Sewed up loose rib on the net.  Missed 1st pull on tow 3. Sewed up a loose rib on the net.,508,30,59,661773,675231,2,5,1274,12,6.039675196,1.986861811,HARPACT,2011
Other cladocera,508 2011-04-27,771,4/27/2011,4,NA,508,15.2,133,137,67,TRUE,Sewed up loose rib on the net.  Missed 1st pull on tow 3. Sewed up a loose rib on the net.,508,30,69,661773,675231,187,5,1274,1122,6.039675196,185.7715794,OTHCLADO,2011
Other cyclopoid,508 2011-04-27,771,4/27/2011,4,NA,508,15.2,133,137,67,TRUE,Sewed up loose rib on the net.  Missed 1st pull on tow 3. Sewed up a loose rib on the net.,508,30,29,661773,675231,86,5,1274,516,6.039675196,85.43505789,OTHCYCAD,2011
Other rotifer,508 2011-04-27,771,4/27/2011,4,NA,508,15.2,133,137,67,TRUE,Sewed up loose rib on the net.  Missed 1st pull on tow 3. Sewed up a loose rib on the net.,508,30,2,661773,675231,138,5,1274,828,6.039675196,137.093465,OTHROT,2011
Pseudodiaptomus copepodid,508 2011-04-27,771,4/27/2011,4,NA,508,15.2,133,137,67,TRUE,Sewed up loose rib on the net.  Missed 1st pull on tow 3. Sewed up a loose rib on the net.,508,30,42,661773,675231,2,5,1274,12,6.039675196,1.986861811,PDIAPJUV,2011
Pseudodiaptomus forbesii,508 2011-04-27,771,4/27/2011,4,NA,508,15.2,133,137,67,TRUE,Sewed up loose rib on the net.  Missed 1st pull on tow 3. Sewed up a loose rib on the net.,508,30,86,661773,675231,3,5,1274,18,6.039675196,2.980292717,PDIAPFOR,2011
Pseudodiaptomus nauplii,508 2011-04-27,771,4/27/2011,4,NA,508,15.2,133,137,67,TRUE,Sewed up loose rib on the net.  Missed 1st pull on tow 3. Sewed up a loose rib on the net.,508,30,82,661773,675231,9,5,1274,54,6.039675196,8.940878151,PDIAPNAUP,2011
Sinocalanus,508 2011-04-27,771,4/27/2011,4,NA,508,15.2,133,137,67,TRUE,Sewed up loose rib on the net.  Missed 1st pull on tow 3. Sewed up a loose rib on the net.,508,30,35,661773,675231,4,5,1274,24,6.039675196,3.973723623,SINOCAL,2011
Sinocalanus copepodid,508 2011-04-27,771,4/27/2011,4,NA,508,15.2,133,137,67,TRUE,Sewed up loose rib on the net.  Missed 1st pull on tow 3. Sewed up a loose rib on the net.,508,30,83,661773,675231,2,5,1274,12,6.039675196,1.986861811,SINOCALJUV,2011
Bosmina,508 2011-05-11,775,5/11/2011,5,NA,508,16.6,131,136,87,TRUE,NA,508,50,61,510756,529672,284,5,1043,2840,8.489113985,334.5461028,BOSMINA,2011
calanoid copepodid,508 2011-05-11,775,5/11/2011,5,NA,508,16.6,131,136,87,TRUE,NA,508,50,40,510756,529672,6,5,1043,60,8.489113985,7.067875412,CALJUV,2011
Ceriodaphnia,508 2011-05-11,775,5/11/2011,5,NA,508,16.6,131,136,87,TRUE,NA,508,50,64,510756,529672,18,5,1043,180,8.489113985,21.20362623,OTHCLADO,2011
copepod nauplii,508 2011-05-11,775,5/11/2011,5,NA,508,16.6,131,136,87,TRUE,NA,508,50,12,510756,529672,16,5,1043,160,8.489113985,18.84766776,COPNAUP,2011
cyclopoid copepodid,508 2011-05-11,775,5/11/2011,5,NA,508,16.6,131,136,87,TRUE,NA,508,50,20,510756,529672,168,5,1043,1680,8.489113985,197.9005115,CYCJUV,2011
Daphnia,508 2011-05-11,775,5/11/2011,5,NA,508,16.6,131,136,87,TRUE,NA,508,50,62,510756,529672,18,5,1043,180,8.489113985,21.20362623,DAPHNIA,2011
Diaptomus copepodid,508 2011-05-11,775,5/11/2011,5,NA,508,16.6,131,136,87,TRUE,NA,508,50,44,510756,529672,8,5,1043,80,8.489113985,9.423833882,DIAPTJUV,2011
Eurytemora copepodid,508 2011-05-11,775,5/11/2011,5,NA,508,16.6,131,136,87,TRUE,NA,508,50,41,510756,529672,106,5,1043,1060,8.489113985,124.8657989,EURYJUV,2011
Eurytemora nauplii,508 2011-05-11,775,5/11/2011,5,NA,508,16.6,131,136,87,TRUE,NA,508,50,80,510756,529672,2,5,1043,20,8.489113985,2.355958471,EURYNAUP,2011
Eurytemora spp.,508 2011-05-11,775,5/11/2011,5,NA,508,16.6,131,136,87,TRUE,NA,508,50,34,510756,529672,91,5,1043,910,8.489113985,107.1961104,EURYTEM,2011
Osphranticum,508 2011-05-11,775,5/11/2011,5,NA,508,16.6,131,136,87,TRUE,NA,508,50,36,510756,529672,1,5,1043,10,8.489113985,1.177979235,OTHCALAD,2011
Ostracods,508 2011-05-11,775,5/11/2011,5,NA,508,16.6,131,136,87,TRUE,NA,508,50,10,510756,529672,5,5,1043,50,8.489113985,5.889896176,OSTRAC,2011
Other cladocera,508 2011-05-11,775,5/11/2011,5,NA,508,16.6,131,136,87,TRUE,NA,508,50,69,510756,529672,14,5,1043,140,8.489113985,16.49170929,OTHCLADO,2011
Other cyclopoid,508 2011-05-11,775,5/11/2011,5,NA,508,16.6,131,136,87,TRUE,NA,508,50,29,510756,529672,18,5,1043,180,8.489113985,21.20362623,OTHCYCAD,2011
Other rotifer,508 2011-05-11,775,5/11/2011,5,NA,508,16.6,131,136,87,TRUE,NA,508,50,2,510756,529672,4,5,1043,40,8.489113985,4.711916941,OTHROT,2011
Pseudodiaptomus copepodid,508 2011-05-11,775,5/11/2011,5,NA,508,16.6,131,136,87,TRUE,NA,508,50,42,510756,529672,130,5,1043,1300,8.489113985,153.1373006,PDIAPJUV,2011
Pseudodiaptomus forbesii,508 2011-05-11,775,5/11/2011,5,NA,508,16.6,131,136,87,TRUE,NA,508,50,86,510756,529672,21,5,1043,210,8.489113985,24.73756394,PDIAPFOR,2011
Pseudodiaptomus nauplii,508 2011-05-11,775,5/11/2011,5,NA,508,16.6,131,136,87,TRUE,NA,508,50,82,510756,529672,71,5,1043,710,8.489113985,83.6365257,PDIAPNAUP,2011
Sinocalanus,508 2011-05-11,775,5/11/2011,5,NA,508,16.6,131,136,87,TRUE,NA,508,50,35,510756,529672,34,5,1043,340,8.489113985,40.051294,SINOCAL,2011
Sinocalanus copepodid,508 2011-05-11,775,5/11/2011,5,NA,508,16.6,131,136,87,TRUE,NA,508,50,83,510756,529672,22,5,1043,220,8.489113985,25.91554318,SINOCALJUV,2011
Sinocalanus nauplii,508 2011-05-11,775,5/11/2011,5,NA,508,16.6,131,136,87,TRUE,NA,508,50,81,510756,529672,6,5,1043,60,8.489113985,7.067875412,SINONAUP,2011
barnacle nauplii,508 2011-05-25,779,5/25/2011,6,NA,508,15.8,129,130,88,TRUE,NA,508,75,11,205887,225076,1,5,1144,15,8.611630802,1.741830362,BARNNAUP,2011
Bosmina,508 2011-05-25,779,5/25/2011,6,NA,508,15.8,129,130,88,TRUE,NA,508,75,61,205887,225076,59,5,1144,885,8.611630802,102.7679914,BOSMINA,2011
Ceriodaphnia,508 2011-05-25,779,5/25/2011,6,NA,508,15.8,129,130,88,TRUE,NA,508,75,64,205887,225076,9,5,1144,135,8.611630802,15.67647326,OTHCLADO,2011
copepod nauplii,508 2011-05-25,779,5/25/2011,6,NA,508,15.8,129,130,88,TRUE,NA,508,75,12,205887,225076,4,5,1144,60,8.611630802,6.967321449,COPNAUP,2011
cyclopoid copepodid,508 2011-05-25,779,5/25/2011,6,NA,508,15.8,129,130,88,TRUE,NA,508,75,20,205887,225076,56,5,1144,840,8.611630802,97.54250029,CYCJUV,2011
Daphnia,508 2011-05-25,779,5/25/2011,6,NA,508,15.8,129,130,88,TRUE,NA,508,75,62,205887,225076,9,5,1144,135,8.611630802,15.67647326,DAPHNIA,2011
Diaptomus spp.,508 2011-05-25,779,5/25/2011,6,NA,508,15.8,129,130,88,TRUE,NA,508,75,32,205887,225076,3,5,1144,45,8.611630802,5.225491087,DIAPTOM,2011
Eurytemora copepodid,508 2011-05-25,779,5/25/2011,6,NA,508,15.8,129,130,88,TRUE,NA,508,75,41,205887,225076,53,5,1144,795,8.611630802,92.3170092,EURYJUV,2011
Eurytemora nauplii,508 2011-05-25,779,5/25/2011,6,NA,508,15.8,129,130,88,TRUE,NA,508,75,80,205887,225076,1,5,1144,15,8.611630802,1.741830362,EURYNAUP,2011
Eurytemora spp.,508 2011-05-25,779,5/25/2011,6,NA,508,15.8,129,130,88,TRUE,NA,508,75,34,205887,225076,52,5,1144,780,8.611630802,90.57517884,EURYTEM,2011
Harpacticoids,508 2011-05-25,779,5/25/2011,6,NA,508,15.8,129,130,88,TRUE,NA,508,75,59,205887,225076,8,5,1144,120,8.611630802,13.9346429,HARPACT,2011
Other cladocera,508 2011-05-25,779,5/25/2011,6,NA,508,15.8,129,130,88,TRUE,NA,508,75,69,205887,225076,4,5,1144,60,8.611630802,6.967321449,OTHCLADO,2011
Other cyclopoid,508 2011-05-25,779,5/25/2011,6,NA,508,15.8,129,130,88,TRUE,NA,508,75,29,205887,225076,17,5,1144,255,8.611630802,29.61111616,OTHCYCAD,2011
Other rotifer,508 2011-05-25,779,5/25/2011,6,NA,508,15.8,129,130,88,TRUE,NA,508,75,2,205887,225076,2,5,1144,30,8.611630802,3.483660725,OTHROT,2011
Pseudodiaptomus copepodid,508 2011-05-25,779,5/25/2011,6,NA,508,15.8,129,130,88,TRUE,NA,508,75,42,205887,225076,351,5,1144,5265,8.611630802,611.3824572,PDIAPJUV,2011
Pseudodiaptomus forbesii,508 2011-05-25,779,5/25/2011,6,NA,508,15.8,129,130,88,TRUE,NA,508,75,86,205887,225076,133,5,1144,1995,8.611630802,231.6634382,PDIAPFOR,2011
Pseudodiaptomus nauplii,508 2011-05-25,779,5/25/2011,6,NA,508,15.8,129,130,88,TRUE,NA,508,75,82,205887,225076,201,5,1144,3015,8.611630802,350.1079028,PDIAPNAUP,2011
Sinocalanus,508 2011-05-25,779,5/25/2011,6,NA,508,15.8,129,130,88,TRUE,NA,508,75,35,205887,225076,143,5,1144,2145,8.611630802,249.0817418,SINOCAL,2011
Sinocalanus copepodid,508 2011-05-25,779,5/25/2011,6,NA,508,15.8,129,130,88,TRUE,NA,508,75,83,205887,225076,25,5,1144,375,8.611630802,43.54575906,SINOCALJUV,2011
Sinocalanus nauplii,508 2011-05-25,779,5/25/2011,6,NA,508,15.8,129,130,88,TRUE,NA,508,75,81,205887,225076,13,5,1144,195,8.611630802,22.64379471,SINONAUP,2011
Acartia copepodid,508 2011-06-08,783,6/8/2011,7,NA,508,17,147,144,32,TRUE,"winch popped out of gear on tow #1 & freespooled ~25 feet, giving high meter #'s.  winch popped out of gear on tow #1 & freespooled ~25 feet, giving high meter #'s.",508,80,39,728093,750006,1,5,1018,16,9.834106299,1.626990752,ACARJUV,2011
Bosmina,508 2011-06-08,783,6/8/2011,7,NA,508,17,147,144,32,TRUE,"winch popped out of gear on tow #1 & freespooled ~25 feet, giving high meter #'s.  winch popped out of gear on tow #1 & freespooled ~25 feet, giving high meter #'s.",508,80,61,728093,750006,32,5,1018,512,9.834106299,52.06370406,BOSMINA,2011
Ceriodaphnia,508 2011-06-08,783,6/8/2011,7,NA,508,17,147,144,32,TRUE,"winch popped out of gear on tow #1 & freespooled ~25 feet, giving high meter #'s.  winch popped out of gear on tow #1 & freespooled ~25 feet, giving high meter #'s.",508,80,64,728093,750006,7,5,1018,112,9.834106299,11.38893526,OTHCLADO,2011
cyclopoid copepodid,508 2011-06-08,783,6/8/2011,7,NA,508,17,147,144,32,TRUE,"winch popped out of gear on tow #1 & freespooled ~25 feet, giving high meter #'s.  winch popped out of gear on tow #1 & freespooled ~25 feet, giving high meter #'s.",508,80,20,728093,750006,43,5,1018,688,9.834106299,69.96060233,CYCJUV,2011
Daphnia,508 2011-06-08,783,6/8/2011,7,NA,508,17,147,144,32,TRUE,"winch popped out of gear on tow #1 & freespooled ~25 feet, giving high meter #'s.  winch popped out of gear on tow #1 & freespooled ~25 feet, giving high meter #'s.",508,80,62,728093,750006,8,5,1018,128,9.834106299,13.01592601,DAPHNIA,2011
Diaptomus copepodid,508 2011-06-08,783,6/8/2011,7,NA,508,17,147,144,32,TRUE,"winch popped out of gear on tow #1 & freespooled ~25 feet, giving high meter #'s.  winch popped out of gear on tow #1 & freespooled ~25 feet, giving high meter #'s.",508,80,44,728093,750006,1,5,1018,16,9.834106299,1.626990752,DIAPTJUV,2011
Eurytemora copepodid,508 2011-06-08,783,6/8/2011,7,NA,508,17,147,144,32,TRUE,"winch popped out of gear on tow #1 & freespooled ~25 feet, giving high meter #'s.  winch popped out of gear on tow #1 & freespooled ~25 feet, giving high meter #'s.",508,80,41,728093,750006,19,5,1018,304,9.834106299,30.91282428,EURYJUV,2011
Eurytemora spp.,508 2011-06-08,783,6/8/2011,7,NA,508,17,147,144,32,TRUE,"winch popped out of gear on tow #1 & freespooled ~25 feet, giving high meter #'s.  winch popped out of gear on tow #1 & freespooled ~25 feet, giving high meter #'s.",508,80,34,728093,750006,15,5,1018,240,9.834106299,24.40486128,EURYTEM,2011
Harpacticoids,508 2011-06-08,783,6/8/2011,7,NA,508,17,147,144,32,TRUE,"winch popped out of gear on tow #1 & freespooled ~25 feet, giving high meter #'s.  winch popped out of gear on tow #1 & freespooled ~25 feet, giving high meter #'s.",508,80,59,728093,750006,7,5,1018,112,9.834106299,11.38893526,HARPACT,2011
Ostracods,508 2011-06-08,783,6/8/2011,7,NA,508,17,147,144,32,TRUE,"winch popped out of gear on tow #1 & freespooled ~25 feet, giving high meter #'s.  winch popped out of gear on tow #1 & freespooled ~25 feet, giving high meter #'s.",508,80,10,728093,750006,2,5,1018,32,9.834106299,3.253981504,OSTRAC,2011
Other cladocera,508 2011-06-08,783,6/8/2011,7,NA,508,17,147,144,32,TRUE,"winch popped out of gear on tow #1 & freespooled ~25 feet, giving high meter #'s.  winch popped out of gear on tow #1 & freespooled ~25 feet, giving high meter #'s.",508,80,69,728093,750006,6,5,1018,96,9.834106299,9.761944511,OTHCLADO,2011
